male,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,cat_raceeth_Asian,cat_raceeth_Black,cat_raceeth_Hispanic,cat_raceeth_More than one race,cat_raceeth_Native Hawaiian/Other Pacific Islander,cat_raceeth_White,readingScorePercentile
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,420,18,1.0,1,0,1250,563.55,0,0,0,0,0,1,0.7350096711798839
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,285,30,1.0,1,1,1937,321.16,0,1,0,0,0,0,0.023487151146725616
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,200,20,1.0,0,1,398,477.45,0,0,1,0,0,0,0.39140646587455097
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,0,316,478.77,0,0,0,0,0,1,0.3954130975407571
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,250,25,1.0,1,1,989,439.84,0,1,0,0,0,0,0.24592428847747996
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300,27,1.0,1,0,926,536.84,0,0,1,0,0,0,0.6342912406742194
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,22,1.0,1,0,1233,528.26,0,0,0,0,0,1,0.5993368333793866
1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,250,25,1.0,1,1,1763,482.02,0,0,1,0,0,0,0.40784747167725893
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,636,18,1.0,1,0,1526,628.64,0,0,0,1,0,0,0.9143409781707654
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,45,27,1.0,1,0,2878,520.82,0,0,1,0,0,0,0.5703232937275491
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,27,1.0,1,0,1526,588.24,0,0,0,0,0,1,0.8161094224924013
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,1,1574,435.84,0,0,1,0,0,0,0.23031224095053882
1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225,12,1.0,0,1,1212,454.36,0,0,0,0,0,1,0.30105001381597124
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225,30,1.0,1,0,889,363.5,0,0,1,0,0,0,0.06493506493506493
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,236,20,1.0,1,0,2710,638.68,0,0,0,0,0,1,0.9300911854103343
0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,20,1.0,1,1,1720,471.85,0,0,0,1,0,0,0.3673666758773142
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,85,20,1.0,1,0,820,274.78,0,1,0,0,0,0,0.004973749654600719
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,280,26,1.0,1,0,1064,557.89,0,0,0,0,0,1,0.7129041171594364
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,400,23,1.0,1,0,987,512.24,0,0,0,0,0,1,0.5339872893064382
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,500,25,1.0,1,0,850,685.55,0,0,0,0,0,1,0.9817629179331308
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,225,28,1.0,1,1,1937,536.44,0,0,1,0,0,0,0.6330478032605692
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,0,1,398,480.09,0,0,1,0,0,0,0.40038684719535783
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,24,1.0,1,0,1680,624.22,0,0,0,0,0,1,0.9046697982868196
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,385,20,1.0,1,0,362,450.64,0,0,0,0,0,1,0.2868195634153081
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1250,539.94,0,0,1,0,0,0,0.6458966565349544
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225,24,1.0,1,0,1897,471.59,0,0,1,0,0,0,0.36667587731417517
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,400,432.55,0,0,0,0,0,1,0.22229897761812656
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240,10,1.0,1,1,1110,369.54,0,0,1,0,0,0,0.07709311964631113
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,25,1.0,1,0,987,542.46,0,0,0,0,0,1,0.6583310306714562
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275,35,1.0,1,0,1692,682.13,0,0,0,0,0,1,0.9795523625310859
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,270,20,1.0,1,1,1937,424.62,0,1,0,0,0,0,0.2017131804365847
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,285,30,0.0,1,1,2149,515.93,0,0,0,0,0,0,0.5507046145344018
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,23,1.0,1,0,846,486.51,0,0,0,0,0,1,0.425531914893617
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,0,1,308,320.92,0,0,0,1,0,0,0.02321083172147002
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,15,1.0,1,0,1137,401.71,0,0,0,0,0,1,0.1413373860182371
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,18,1.0,1,0,690,698.42,0,0,0,0,0,1,0.9893617021276596
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,570,35,1.0,1,1,1937,413.39,0,0,0,0,0,1,0.16896932854379662
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,200,29,1.0,0,1,398,410.35,0,0,1,0,0,0,0.16137054434926776
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,19,1.0,1,0,1137,397.44,0,0,0,0,0,1,0.12696877590494612
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,0.0,1,1,1392,346.13,0,1,0,0,0,0,0.04697430229345123
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,225,27,1.0,1,1,1574,519.77,0,0,1,0,0,0,0.5656258634982039
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,54,25,1.0,1,0,850,425.94,0,0,0,0,0,1,0.20502901353965183
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,70,30,1.0,1,1,1392,411.95,0,1,0,0,0,0,0.1644100580270793
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,273,24,1.0,1,0,868,381.85,0,0,0,1,0,0,0.09919867366675877
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,250,30,1.0,1,0,2878,738.47,0,0,0,0,0,1,0.998618402873722
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,273,23,1.0,1,0,316,445.22,0,0,0,0,0,1,0.2688588007736944
0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,235,21,1.0,1,0,1828,311.15,0,0,0,0,0,1,0.01768444321635811
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,225,50,1.0,0,1,308,399.76,0,0,0,0,0,1,0.13594915722575296
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,0,1380,473.13,0,0,0,0,0,1,0.3722022658192871
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,30,1.0,1,0,898,477.18,0,0,0,0,0,1,0.3890577507598784
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,500,25,1.0,1,0,2878,609.13,0,0,0,0,0,1,0.8713733075435203
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260,17,1.0,1,1,1408,428.0,0,0,1,0,0,0,0.21096988118264715
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,300,10,0.0,1,1,1998,329.46,0,0,1,0,0,0,0.029289859077093118
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,23,1.0,1,0,929,492.51,0,0,0,0,0,1,0.450815142304504
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,200,15,1.0,1,0,846,607.06,0,0,0,0,1,0,0.8651561204752695
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,18,1.0,1,1,1723,396.64,0,0,0,0,0,1,0.12448190107764576
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,36,1.0,1,0,505,424.05,0,0,1,0,0,0,0.2003315833103067
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,261,30,1.0,1,0,979,582.22,0,0,0,0,0,1,0.7985631389886709
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,180,20,1.0,1,0,389,464.3,0,0,0,0,0,1,0.340840011052777
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1610,560.34,0,0,0,0,0,1,0.72271345675601
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240,20,1.0,1,0,509,535.49,0,0,0,0,0,1,0.6294556507322465
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,275,20,1.0,1,0,400,428.62,0,0,1,0,0,0,0.2140093948604587
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,23,1.0,1,0,1382,550.98,0,0,1,0,0,0,0.6891406465874551
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,20,1.0,1,0,1375,472.4,0,0,0,0,0,1,0.3694390715667311
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,348,30,1.0,1,0,1347,524.26,1,0,0,0,0,0,0.5849682232660957
1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,18,1.0,0,1,356,555.45,0,0,0,0,0,1,0.7046145344017685
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,225,30,1.0,1,0,2878,564.88,0,0,0,0,0,1,0.7377728654324399
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,24,1.0,1,0,276,461.53,0,0,0,0,0,1,0.32674772036474165
0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41,20,1.0,1,0,632,383.91,0,0,0,0,0,1,0.10223818734457032
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,15,1.0,0,1,356,513.16,0,0,0,0,0,1,0.5378557612600166
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,288,16,1.0,1,1,1937,422.61,0,0,1,0,0,0,0.1956341530809616
1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,240,30,1.0,1,0,1087,462.78,0,0,0,0,0,1,0.3347609836971539
1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,250,30,1.0,1,0,1347,373.23,1,0,0,0,0,0,0.08289582757667864
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,270,39,1.0,1,1,1734,573.81,0,0,1,0,0,0,0.769825918762089
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150,30,1.0,1,0,1079,479.93,0,0,1,0,0,0,0.3998342083448466
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,600,20,1.0,1,0,1173,487.58,0,1,0,0,0,0,0.42967670627245097
1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,0.0,0,1,308,550.16,0,0,0,0,0,1,0.6859629731970157
0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,30,1.0,1,1,2255,552.01,0,0,0,0,0,1,0.6943907156673114
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350,18,1.0,1,0,1733,393.53,0,0,1,0,0,0,0.11715943630837247
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40,15,1.0,1,0,1411,501.09,0,1,0,0,0,0,0.48521691074882567
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,320,23,1.0,1,0,808,394.95,0,0,0,0,0,1,0.12075158883669522
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,275,15,1.0,1,1,539,579.82,0,0,1,0,0,0,0.7904117159436308
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,26,0.0,1,0,898,516.1,0,0,0,0,0,1,0.5511190936722852
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300,30,1.0,1,1,2255,577.83,0,0,0,0,0,1,0.7864050842774247
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,25,1.0,1,1,2144,425.22,0,0,0,0,0,1,0.20309477756286268
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,30,1.0,1,1,1900,589.27,0,0,0,0,0,1,0.8181818181818182
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450,30,1.0,1,0,432,516.9,0,0,0,0,0,1,0.5538822879248411
1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,360,27,1.0,1,0,865,338.28,0,0,0,0,0,1,0.03702680298424979
1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,240,23,0.0,1,0,2402,347.25,0,1,0,0,0,0,0.048355899419729204
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360,25,1.0,1,0,929,586.25,0,0,0,0,0,1,0.8107211936999171
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270,23,1.0,1,0,3004,555.11,0,0,1,0,0,0,0.703509256700746
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180,20,1.0,1,1,1378,554.01,0,0,0,0,0,1,0.6999171041724234
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,21,1.0,1,0,421,520.55,0,0,0,0,0,1,0.5694943354517823
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,1,2144,503.1,0,0,1,0,0,0,0.4941972920696325
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,389,545.58,0,0,0,0,0,1,0.6689693285437966
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,224,21,1.0,1,0,690,627.08,0,0,0,0,0,1,0.9126830616192319
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,840,30,1.0,1,1,1937,387.01,0,0,1,0,0,0,0.10693561757391544
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,230,20,0.0,1,0,1897,410.27,0,1,0,0,0,0,0.16095606521138436
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,22,1.0,1,0,762,491.79,0,1,0,0,0,0,0.4479137883393203
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,22,1.0,1,0,762,338.87,0,1,0,0,0,0,0.03730312240950539
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,3009,661.03,0,0,0,0,0,1,0.9602100027631942
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,250,22,1.0,1,1,1723,466.14,0,0,1,0,0,0,0.3489914340978171
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,20,1.0,1,1,1998,492.75,0,0,1,0,0,0,0.4512296214423874
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275,35,1.0,1,1,3592,431.82,0,0,1,0,0,0,0.22133185962973198
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,26,1.0,1,0,762,410.99,0,0,0,0,0,1,0.16275214147554573
1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1250,390.95,0,0,0,0,0,1,0.11301464492953854
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,285,30,1.0,1,1,1619,434.2,0,0,0,1,0,0,0.22520033158331032
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,21,1.0,0,1,575,615.9,0,0,0,0,0,1,0.8889195910472506
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250,30,1.0,1,1,2080,646.78,1,0,0,0,0,0,0.9410058027079303
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,23,0.0,1,0,1382,512.21,0,0,0,0,0,0,0.5335728101685548
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,20,1.0,1,0,712,577.17,0,0,0,0,0,1,0.7826747720364742
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,16,1.0,1,0,2098,600.79,0,0,0,0,0,1,0.8491295938104448
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,200,30,0.0,1,1,3164,463.1,0,0,1,0,0,0,0.33628074053605966
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,260,20,1.0,1,1,1202,444.9,0,1,0,0,0,0,0.2676153633600442
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,27,1.0,1,0,850,517.93,0,0,0,0,0,1,0.5595468361425808
1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,926,482.02,0,0,0,0,0,1,0.40784747167725893
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,270,30,1.0,1,1,1378,624.23,0,0,0,0,0,1,0.9049461177120751
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196,18,1.0,1,0,509,524.6,0,0,0,0,0,1,0.586764299530257
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,210,20,1.0,1,0,632,492.19,0,0,0,0,0,1,0.4488809063277148
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,180,12,1.0,1,0,509,420.93,0,0,0,0,0,1,0.1896932854379663
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,25,1.0,1,0,632,558.37,0,0,0,0,0,1,0.7159436308372479
0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,290,16,1.0,1,0,926,508.32,0,0,0,0,0,1,0.5161646863774524
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225,17,1.0,1,1,1640,630.1,0,0,0,0,0,1,0.9165515335728102
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,120,30,1.0,1,0,1692,491.07,0,0,1,0,0,0,0.44390715667311414
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210,25,1.0,1,0,1087,458.99,0,0,0,0,0,1,0.31901077645758497
1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,23,1.0,1,0,1295,436.16,0,0,0,0,0,1,0.2318319977894446
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,20,1.0,0,1,356,553.93,0,0,1,0,0,0,0.69950262503454
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350,30,1.0,1,0,712,562.5,0,0,0,0,0,1,0.731555678364189
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,400,25,1.0,1,0,1137,606.52,0,0,0,0,0,1,0.8629455650732246
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,255,30,1.0,1,1,1202,388.46,0,1,0,0,0,0,0.1094224924012158
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,264,25,1.0,1,1,1202,529.05,0,1,0,0,0,0,0.6043105830339873
1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,400,24,1.0,1,1,1720,412.67,0,0,1,0,0,0,0.16744957170489086
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,25,1.0,1,0,898,473.52,0,0,0,0,0,1,0.37579441834760985
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240,30,0.0,1,1,1202,475.83,0,1,0,0,0,0,0.3833932025421387
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,854,457.71,0,0,0,0,0,1,0.31389886709035647
1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,300,25,1.0,1,0,1733,623.11,0,0,1,0,0,0,0.9028737220226581
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225,21,1.0,1,0,1828,497.91,0,0,1,0,0,0,0.4722298977618127
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,358,481.15,0,0,0,0,0,1,0.40480795799944735
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,260,20,1.0,1,1,3261,337.47,0,0,1,0,0,0,0.03619784470848301
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,260,22,1.0,1,1,1276,489.65,0,1,0,0,0,0,0.4376899696048632
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,160,23,1.0,0,1,1212,567.79,0,0,0,0,0,1,0.7485493230174082
